9541,963
9511,815
9518,841
8834,1032
8838,1036
9479,534
9506,536
9334,682
9334,705
9029,658
9080,658
8769,764
8771,806
8548,1783
8571,1783
8170,1843
8173,1869
8152,1870
8163,1870
8578,783
8607,827
7896,1649
7907,1658
7974,1235
8020,1251
7645,1264
7658,1283
7274,1956
7274,1976
6928,1675
6942,1675
7251,1354
7251,1364
6751,1534
6769,1536
6375,1589
6377,1619
6790,1338
6804,1343
5511,5919
5518,5942
5354,5702
5449,5755
6089,5029
6099,5043
6239,4880
6241,4900
6281,4364
6306,4364
5645,5152
5661,5172
5532,4490
5536,4497
5329,4527
5341,4543
5320,3751
5343,3751
5380,3354
5380,3421
5276,2695
5294,2695
5433,2539
5433,2555
5596,2214
5596,2239
6209,1447
6214,1460
6110,1700
6135,1700
5986,1658
5986,1700
5935,1868
5935,1907
5767,1255
5774,1274
5656,1366
5682,1366
5345,1357
5370,1368
5343,1184
5370,1228
1156,6817
1165,6822
4209,6748
4230,6758
5230,4631
5230,4649
4548,6571
4552,6589
5023,5907
5073,5942
4935,6027
4956,6027
4792,5838
4824,5861
4543,5778
4576,5788
4334,6635
4338,6638
4145,6184
4168,6188
4091,5932
4092,5940
3976,6043
3979,6057
4967,5518
4988,5527
4605,5228
4615,5292
4947,4429
4986,4433
4631,4748
4665,4751
4381,5167
4387,5175
4995,4046
5048,4076
4963,3797
4976,3799
4976,3474
4981,3474
4629,3495
4631,3520
4569,3550
4587,3569
4474,3794
4481,3841
4343,3785
4359,3788
3995,3815
4020,3815
3930,3884
3947,3884
4294,3670
4294,3702
4382,3430
4403,3430
4373,3124
4394,3124
3956,2755
3958,2771
3822,6663
3836,6679
3794,6693
3808,6705
3721,6449
3737,6463
3338,6352
3341,6394
3345,5857
3389,5889
3527,5341
3529,5453
3746,4523
3778,4543
2495,5615
2534,5631
2048,6707
2071,6709
1834,6562
1917,6592
2483,5288
2570,5304
2488,5168
2488,5186
2366,5285
2389,5290
2433,5223
2435,5239
2092,5248
2096,5264
2092,5248
2112,5248
2032,5147
2034,5172
1815,5052
1836,5052
3884,3299
3903,3299
3011,3993
3073,3993
3288,3732
3290,3760
5089,1149
5096,1161
4937,1928
4960,1930
5115,1440
5129,1441
4962,1265
4987,1281
1288,6205
1301,6221
975,6528
978,6534
1186,5993
1200,6006
8479,2965
8481,2965
2002,5172
2027,5184
8520,2764
8520,2771
5224,1014
5236,1021
6431,1534
6431,1564
4517,1255
4523,1255
6311,7294
6324,7336
6327,7140
6329,7154
6327,7140
6334,7149
6145,7792
6145,7813
6244,7539
6258,7539
6117,7495
6135,7518
5776,7850
5778,7861
5799,7663
5820,7668
5933,7368
5940,7394
6258,6884
6271,6907
5944,6894
5946,6906
5582,7725
5587,7741
5578,7550
5635,7557
5124,7705
5140,7721
5228,7559
5341,7562
5368,7138
5407,7147
4504,8170
4529,8172
4274,8241
4304,8241
4716,7324
4718,7357
4594,7297
4594,7315
4631,7260
4647,7262
4092,7173
4095,7180
4108,7152
4126,7154
3804,8241
3829,8241
3725,7223
3732,7230
3823,6794
3850,6813
3626,6847
3642,6850
2732,8147
2817,8214
2246,7594
2260,7605
2186,7165
2239,7170
1887,7161
1898,7184
8709,4283
8709,4304
9718,2329
9723,2345
9532,2359
9532,2377
9764,1944
9764,2013
9296,2433
9317,2439
8979,2914
8993,2914
8735,3156
8753,3156
6271,5573
6311,5645
6405,4536
6414,4555
6405,4534
6435,4536
8352,4170
8368,4170
8278,3778
8278,3781
8073,3813
8101,3813
8479,3721
8509,3721
7483,4089
7486,4112
8559,3018
8559,3034
8579,2827
8622,2827
8069,3002
8069,3085
8428,2520
8428,2534
7536,2935
7543,2951
7569,2746
7587,2748
7960,2041
7960,2059
7218,4354
7244,4354
6986,4271
6986,4297
7041,4059
7066,4059
7064,3725
7069,3737
6963,3186
6963,3223
6912,3251
6912,3260
6534,3944
6534,3953
6334,3965
6384,3967
6721,3437
6721,3456
7373,2464
7404,2464
7361,2304
7361,2364
7294,2373
7297,2426
7292,2080
7308,2080
7163,2039
7163,2080
7036,2163
7039,2207
7013,2039
7039,2039
6698,3142
6716,3149
6364,2847
6368,2866
9467,1792
9470,1811
9532,1262
9539,1262
9394,764
9410,767
9338,490
9387,490
9032,638
9082,638
8979,532
9032,532
8092,1741
8094,1778
8301,1695
8329,1695
8428,746
8463,808
7161,1894
7161,1914
7126,1619
7133,1622
6942,1645
6942,1656
6711,1702
6711,1746
6626,1642
6642,1645
6313,1953
6336,1953
6550,1564
6550,1576
6467,1640
6493,1640
5728,6108
5776,6188
5873,6025
5875,6027
5417,5815
5451,5857
5935,5472
5960,5488
6156,4788
6172,4794
6059,4852
6119,4880
5986,4804
5997,4808
5900,4887
5910,4898
5354,5412
5394,5435
5451,5338
5456,5350
5631,5147
5649,5168
5481,4505
5516,4518
6064,4239
6064,4283
6006,3990
6034,3990
5914,3930
5914,3947
5937,3903
5960,3905
6149,3370
6149,3407
5532,4154
5532,4172
5497,3400
5497,3421
5320,3421
5338,3421
6235,2804
6237,2854
6209,2539
6209,2543
6209,2518
6244,2529
5407,2859
5430,2859
6135,1656
6161,1658
6138,1506
6145,1506
6009,1617
6011,1658
5705,1930
5707,1953
5935,1700
5960,1700
5910,1555
5960,1555
6087,1394
6092,1407
5753,1258
5755,1269
5389,1264
5430,1322
1230,6877
1239,6894
1023,6889
1064,6949
5230,2882
5246,2882
4914,6665
4921,6670
4923,5702
4937,5718
4578,5705
4603,5764
4368,6580
4377,6585
4278,5718
4294,5730
4792,5032
4829,5052
4631,5002
4711,5046
4394,4504
4394,4523
5131,2820
5152,2822
4645,3944
4645,3951
4670,3276
4675,3304
5032,2573
5117,2573
4631,2345
4633,2426
4366,2603
4447,2619
4112,2580
4131,2582
3476,6518
3506,6520
3552,6285
3569,6299
3511,6299
3552,6343
3864,5804
3875,5847
2997,6370
3002,6391
2930,5942
2976,5967
2986,5587
3013,5599
3523,5057
3541,5064
3723,4543
3739,4550
3585,4525
3605,4525
3112,4990
3115,5023
2764,5486
2792,5513
2965,5117
3009,5149
3071,4880
3071,4903
2380,5714
2421,5725
2576,5059
2589,5071
2258,5062
2283,5062
2317,4850
2317,4866
1861,5152
1861,5161
2009,4838
2009,4864
2108,4417
2135,4430
3907,4052
3914,4052
3707,3615
3728,3615
3859,3299
3861,3331
3533,3477
3537,3488
3827,2709
3831,2723
3817,2723
3827,2723
4933,1610
4937,1610
4764,1928
4785,1928
4668,1714
4677,1716
1499,6767
1506,6783
755,6728
758,6739
1152,6476
1172,6495
594,6571
596,6589
623,5592
652,5593
195,6338
216,6341
2771,7855
2786,7868
8281,2958
8313,2988
6195,3325
6196,3359
4762,4926
4762,4940
3967,4147
3969,4157
2075,4773
2090,4782
3733,3912
3734,3916
6322,7131
6331,7131
6124,7301
6138,7352
5794,7811
5808,7817
5884,7539
5926,7566
5857,7566
5926,7566
5296,7019
5370,7025
5267,7078
5285,7080
4269,8241
4274,8241
5004,7327
5043,7336
2824,8248
2847,8271
2741,7864
2760,7880
3308,7205
3440,7292
1559,7447
1608,7481
1926,7271
1937,7276
1647,7066
1656,7096
9246,3264
9251,3264
9645,2546
9645,2559
9421,2453
9426,2465
9117,2110
9168,2110
8686,2557
8691,2571
7827,4504
7875,4504
8216,4285
8239,4285
8172,3859
8188,3861
8539,3633
8539,3684
8474,3543
8474,3589
8377,3490
8382,3516
8264,3769
8278,3769
7548,4168
7550,4184
8069,3002
8117,3002
8405,2529
8405,2536
8131,2009
8131,2029
7412,4290
7456,4292
7145,4096
7168,4096
6910,4175
6930,4175
6435,4177
6435,4198
6831,3313
6834,3322
6435,3695
6435,3735
6476,3652
6479,3693
6412,3569
6435,3569
6541,3124
6543,3147
6612,2580
6638,2580
9324,974
9324,993
9244,891
9274,891
8843,1691
9013,1698
9140,988
9182,990
8972,1011
8986,1016
9435,705
9435,725
9447,534
9449,555
8808,700
8811,721
9023,172
9043,172
9043,152
9043,172
8458,1836
8483,1838
7523,1983
7539,1995
7870,1306
7877,1357
7274,1914
7308,1914
7239,1956
7239,1976
7140,1894
7147,1914
6942,1788
6947,1788
6995,1394
7032,1414
6995,1403
6997,1440
6845,1702
6845,1758
6582,1672
6594,1672
6672,1419
6693,1421
6566,1688
6566,1700
6458,1479
6460,1493
5334,5898
5350,5923
6085,5158
6087,5175
6085,4995
6101,5009
5841,4912
5877,4930
5769,4665
5794,4702
5774,4513
5776,4552
5656,5117
5668,5119
5605,5163
5615,5177
5421,5040
5426,5043
5292,5135
5324,5179
5493,4470
5541,4481
5433,4377
5483,4377
5933,3571
5965,3571
5912,3248
6002,3248
5433,3864
5564,3864
6209,2518
6209,2529
5283,2799
5324,2799
5594,2182
5617,2182
6062,1868
6092,1868
5767,1702
5774,1702
6094,1370
6099,1382
5285,1071
5304,1080
1456,7108
1462,7124
916,6828
933,6898
5131,4536
5131,4557
4873,6175
4910,6232
4981,5937
4999,5958
4905,5847
4951,5857
4758,5845
4781,5861
4493,6594
4495,6608
4400,5900
4412,5903
3894,5748
3935,5778
5055,5396
5069,5410
4794,4565
4796,4570
4373,5140
4387,5140
4331,4709
4334,4721
4334,4705
4347,4709
4394,4488
4394,4504
4248,4467
4251,4499
4105,4458
4129,4458
5131,4034
5211,4034
5135,3903
5147,3910
5147,3419
5147,3437
5152,2764
5152,2822
4845,3721
4846,3738
5092,3451
5147,3460
5013,3394
5016,3412
4827,3264
4850,3264
4721,3207
4741,3221
4304,4096
4304,4131
4458,3794
4474,3794
3976,3801
3997,3801
4168,3767
4188,3767
4140,3635
4165,3635
4919,2373
4965,2373
4110,2866
4112,2912
3993,2679
3993,2705
3693,6421
3737,6449
3695,6447
3705,6453
3836,6147
3841,6161
3396,5626
3421,5652
2815,6382
2829,6384
3762,4645
3783,4645
3055,5191
3069,5205
3193,4880
3209,4923
3029,4746
3052,4748
2970,4804
2979,4822
2509,5580
2520,5596
2405,4741
2414,4755
2087,5191
2131,5221
2011,4965
2057,4967
1859,4972
1880,4974
3905,3552
3910,3578
3308,3848
3309,3850
3710,3121
3730,3124
3850,2804
3910,2806
2711,4214
2861,4214
2656,4331
2656,4357
2608,3907
2626,3914
5165,1762
5186,1887
4679,1640
4707,1714
4571,1942
4589,1953
4723,1640
4723,1654
1216,6693
1276,6705
1417,6354
1440,6364
965,6649
976,6670
822,6647
822,6654
3048,8182
3082,8193
8320,2744
8382,2744
7629,2772
7753,2776
4530,6205
4562,6263
4014,3281
4016,3319
3884,3741
3884,3751
3887,3419
3905,3419
3813,3184
3814,3189
5124,5804
5135,5812
5329,7944
5336,7956
6145,7585
6195,7585
5804,7288
5820,7338
6002,7271
6018,7274
5629,7493
5633,7495
5520,7269
5523,7308
5384,7258
5396,7267
5304,7161
5311,7214
5009,7610
5055,7631
4928,7391
4956,7400
4686,7483
4705,7486
4661,7350
4670,7364
5062,6944
5069,6970
4900,6951
4923,6956
3947,7110
3981,7117
3626,7748
3626,7785
3412,7813
3423,7822
3352,7709
3364,7730
3649,6887
3732,6942
2923,7516
2940,7516
2142,7188
2165,7195
1976,7458
2046,7525
9809,2668
9838,2675
9334,2354
9336,2391
9036,2976
9057,2976
8935,2914
8967,2914
9138,2716
9158,2718
7290,4566
7308,4566
6693,4534
6709,4534
8200,3495
8202,3518
8228,3285
8237,3350
7493,4202
7495,4225
8594,2449
8596,2516
8497,2254
8498,2276
6947,3327
6979,3327
6652,3942
6672,3944
6435,4002
6456,4002
6824,3297
6831,3313
6686,3437
6686,3456
6384,3737
6389,3755
7225,3057
7241,3057
7447,2834
7449,2850
7410,2398
7410,2417
7013,1995
7013,2039
6972,2036
6972,2080
6812,3148
6813,3177
6781,3177
6813,3179
6675,2801
6675,2854
6813,2525
6813,2539
6603,2580
6612,2580
9364,1216
9366,1264
9306,974
9324,976
9267,852
9294,852
9248,870
9274,873
9138,988
9140,999
9184,764
9235,767
8126,1976
8177,1986
8299,1661
8327,1663
7387,1790
7387,1811
7276,1735
7308,1741
7274,1746
7276,1764
7168,1702
7168,1707
7108,1755
7108,1774
7119,1435
7119,1442
6910,1481
6928,1481
6857,1536
6857,1550
6857,1534
6873,1536
6797,1440
6797,1451
6658,1576
6675,1576
6364,1868
6364,1889
6529,1548
6529,1564
6843,1396
6843,1403
5460,5751
5481,5778
5624,5410
5684,5437
5850,4739
5854,4767
5778,4658
5794,4665
5658,4930
5673,4949
5506,4771
5513,4790
6258,3861
6285,3861
6209,3758
6209,3774
5859,3947
5882,3947
5737,3246
5831,3246
5564,3905
5631,3905
5652,3179
5652,3262
5380,3479
5380,3506
5246,3622
5255,3622
5255,3292
5276,3292
6096,2458
6103,2458
5831,2215
5834,2290
5580,2965
5594,2976
5260,3122
5262,3156
5672,2246
5675,2262
6163,1744
6163,1785
6112,1951
6112,1995
6228,1536
6228,1548
5746,1702
5760,1702
5928,1361
5933,1373
5552,1260
5571,1267
5292,1364
5304,1375
1240,7149
1247,7164
1043,6808
1161,6843
741,6868
741,6875
638,6970
647,6970
329,6956
331,6979
5177,6495
5202,6541
5241,5988
5246,5995
4806,5944
4824,5951
4894,5677
4937,5702
4366,6384
4375,6400
4278,5999
4297,6006
4246,5857
4264,5898
4122,5843
4140,5845
4988,5285
5013,5294
4732,4921
4746,4921
4423,5230
4428,5239
4135,4707
4175,4728
5230,3948
5246,3951
5230,3622
5230,3663
4799,4221
4817,4223
4930,3778
4930,3792
4794,3753
4815,3753
4746,3329
4748,3347
4447,3785
4449,3804
4428,3804
4449,3804
4304,4062
4370,4064
4138,4255
4138,4269
4055,4334
4057,4354
3947,4135
3953,4135
4274,3635
4276,3670
4949,3096
5029,3096
4668,3092
4686,3094
4670,2776
4670,2794
4652,2794
4670,2794
4716,2101
4716,2117
4633,2149
4716,2152
4290,3142
4336,3142
3970,3161
3988,3161
3958,2820
3960,2912
4062,2739
4064,2785
3896,5910
3917,5912
3315,5859
3331,5870
3046,6435
3048,6476
2792,6066
2811,6076
2857,5686
2877,5695
2783,5762
2799,5771
3527,5453
3615,5465
3566,4967
3615,4967
3617,4877
3739,4882
3640,4744
3672,4744
2841,5389
2857,5398
2716,5025
2760,5039
3112,4808
3118,4817
2859,4559
2921,4571
2691,5695
2707,5707
2069,5541
2069,5546
2566,5511
2573,5520
2398,5518
2403,5536
2382,5205
2433,5205
2069,5062
2071,5078
1912,5221
1926,5221
2108,4864
2129,4864
3403,3576
3403,3583
2552,4244
2610,4244
2527,4283
2557,4283
5207,1449
5228,1451
5184,1163
5186,1172
5070,1587
5089,1589
4926,1412
4944,1423
